regi_ts,user_id,regi_geo,is_verified,pageviews,follows,likes,reblogs,original_posts,searches,unfollows,received_engagments,regi_device,regi_source
1441165836,6132,CA,0,1,1,1,0,0,2,0,0,iphone,none
1441165867,6133,TW,1,1,0,0,0,0,0,0,0,web,login
1441165913,6134,DE,0,4,2,0,0,0,1,0,0,iphone,none
1441165943,6135,KR,0,1,0,0,0,0,5,0,0,android,none
1441165972,6136,HK,1,0,1,0,0,0,0,0,0,web,explore
1441166027,6137,KR,0,1,0,0,0,0,3,0,0,iphone,none
1441166076,6138,KR,0,1,0,0,0,0,1,0,0,android,none
1441166135,6139,ID,0,1,1,0,249,0,0,0,0,web,login
1441166159,6140,US,0,1,0,0,0,0,5,0,0,web,login
1441166210,6141,AR,1,2,1,0,0,0,0,0,0,web,web_google
1441166244,6142,GR,0,1,0,0,0,0,7,0,0,android,none
1441166268,6143,RU,1,0,0,0,0,0,0,0,0,web,no_referer
1441166293,6144,US,0,2,0,0,0,1,0,0,0,iphone,none
1441166320,6145,AU,1,1,0,0,0,0,0,0,0,iphone,none
1441166380,6146,US,0,0,0,0,0,0,0,0,0,iphone,none
1441080126,6147,IN,0,3,0,0,0,0,0,0,0,android,none
1441080298,6148,US,1,62,23,0,4,2,2,1,21,web,other
1441080411,6149,US,0,1,0,0,0,0,4,0,0,iphone,none
1441080430,6150,CL,1,33,8,0,6,2,0,1,1,web,no_referer
1441080510,6151,US,0,162,15,13,40,1,61,0,0,iphone,none
1441080585,6152,US,1,1,9,12,0,0,10,0,0,android,none
1441080721,6153,US,1,4,10,0,0,0,3,0,0,android,none
1441080902,6154,KR,0,9,2,0,0,0,1,0,0,android,none
1441081005,6155,US,0,2,1,0,0,0,0,0,0,web,login
1441081202,6156,US,0,11,4,44,1,1,11,0,1,web,hello_lightbox
1441081236,6157,US,0,1,0,0,0,0,16,0,0,web,tagged_signup
1441081933,6158,US,1,39,12,34,2,1,32,0,0,web,web_google
1441082406,6159,US,1,22,13,0,11,2,13,2,2,web,web_google
1441082776,6160,CN,0,1,0,0,0,0,0,0,0,android,none
1441082799,6161,US,1,2,16,0,0,0,0,0,0,web,no_referer
1441082857,6162,AU,1,29,5,1,0,3,0,0,11,web,login
1441082942,6163,BE,0,24,2,5,5,0,0,0,0,web,other
1441083254,6164,EG,0,4,7,0,0,0,12,0,0,android,none
1441083414,6165,US,0,9,31,9,8,1,12,0,0,iphone,none
1441083630,6166,US,1,14,5,0,1,0,0,1,0,web,web_google
1441084247,6167,MY,1,7,47,2,0,0,5,1,0,iphone,none
1441084340,6168,US,0,0,1,0,0,0,0,0,0,iphone,none
1441084638,6169,US,0,84,27,282,22,2,42,0,25,web,login
1441084702,6170,US,1,1,0,0,0,0,0,0,0,web,no_referer
1441084759,6171,RO,0,11,17,12,5,0,8,0,0,android,none
1441084809,6172,US,0,129,84,0,3,0,173,0,0,web,home_signup
1441085167,6173,US,1,10,0,0,0,0,0,0,0,iphone,none
1441085202,6174,US,1,0,1,0,0,0,0,0,0,web,login
1441085483,6175,JP,1,26,13,0,0,0,25,2,1,web,web_yahoo
1441085537,6176,US,0,2,0,0,0,0,4,0,0,iphone,none
1441085987,6177,CN,0,17,40,5,0,0,30,3,0,iphone,none
1441086029,6178,US,0,5,0,0,0,0,8,0,0,iphone,none
1441086139,6179,KR,0,5,1,0,0,0,18,0,0,android,none
1441086336,6180,US,0,4,1,0,0,0,0,0,0,android,none
1441086940,6181,NZ,0,2,6,0,0,0,3,0,0,iphone,none
1441087390,6182,US,0,3,6,0,0,0,0,0,0,web,login
1441087548,6183,US,0,3,29,0,0,0,24,0,0,android,none
1441087668,6184,US,1,9,5,0,0,1,0,0,0,web,teaser
1441087707,6185,DE,1,4,3,5,0,0,0,1,0,android,none
1441087736,6186,,1,0,0,0,0,0,0,0,0,android,none
1441087824,6187,KR,0,6,3,0,0,0,0,0,0,android,none
1441088134,6188,KR,0,17,28,2,1,0,14,1,0,android,none
1441088286,6189,US,1,14,8,8,7,2,6,0,0,iphone,none
1441088439,6190,KR,0,15,8,4,0,0,7,0,0,iphone,none
1441088602,6191,US,0,4,1,8,0,0,13,0,0,android,none
1441089222,6192,IN,0,5,0,0,0,1,0,0,0,web,web_google
1441089657,6193,MY,1,1,8,2,0,0,13,0,0,web,other
1441089818,6194,AU,0,7,63,153,0,0,34,0,0,iphone,none
1441090157,6195,MX,0,7,1,27,0,1,0,0,0,iphone,none
1441090591,6196,US,0,40,13,10,5,0,7,1,0,web,login
1441090693,6197,IN,1,5,6,0,0,3,0,0,0,web,other
1441090776,6198,GB,1,12,1,0,0,0,32,0,0,android,none
1441090825,6199,US,1,12,0,0,0,0,0,0,0,web,login
1441090968,6200,CN,0,7,26,7,0,1,24,7,0,iphone,none
1441091414,6201,TR,0,16,2,2,1,3,10,0,0,android,none
1441091440,6202,CH,1,88,38,2,2,2,59,0,1,web,login
1441091629,6203,US,1,4,6,0,0,0,0,0,0,web,other
1441091933,6204,US,1,9,51,0,0,0,7,1,0,web,login
1441091988,6205,KR,0,3,0,0,0,0,4,0,0,android,none
1441092016,6206,CN,1,3,2,1,0,0,10,1,0,iphone,none
1441092058,6207,AU,1,163,200,25,9,27,0,1,0,web,no_referer
1441092133,6208,IN,1,8,7,4,0,0,0,0,0,web,web_google
1441092590,6209,AU,0,1,0,1,0,0,0,0,0,iphone,none
1441092619,6210,MC,1,3,1,2,0,5,3,0,0,iphone,none
1441092685,6211,US,1,14,5,0,4,1,22,0,0,android,none
1441092729,6212,IT,1,21,23,2,0,0,14,0,0,android,none
1441092767,6213,KR,0,5,0,0,0,0,6,0,0,iphone,none
1441093130,6214,TR,0,1,0,0,0,0,8,0,0,api,none
1441093411,6215,CA,1,12,3,0,0,0,55,2,0,iphone,none
1441093444,6216,US,1,1,0,0,0,0,0,0,0,web,other
1441093477,6217,CA,1,28,19,5,1,4,0,1,2,web,login
1441093538,6218,CA,1,7,1,1,0,0,0,1,0,iphone,none
1441093584,6219,MY,0,2,3,0,0,0,0,0,0,android,none
1441093742,6220,KR,0,8,5,1,0,0,68,1,0,android,none
1441093969,6221,IT,0,4,1,2,0,0,29,0,0,iphone,none
1441094449,6222,HK,1,21,21,0,0,1,6,0,10,iphone,none
1441094485,6223,US,0,6,0,0,0,0,3,0,0,android,none
1441094798,6224,HR,0,6,2,30,0,1,12,0,7,android,none
1441095360,6225,CA,1,4,8,4,2,0,0,0,0,android,none
1441095458,6226,MX,0,3,1,2,0,0,0,0,0,android,none
1441095747,6227,AU,1,86,162,0,24,0,36,2,0,web,web_google
1441096368,6228,SG,1,6,4,0,0,0,0,0,0,iphone,none
1441096615,6229,FR,1,3,25,3,0,0,2,1,0,iphone,none
1441096648,6230,DE,0,42,28,530,30,0,32,0,5,android,none
1441097777,6231,CN,1,24,27,10,6,0,6,0,0,android,none
1441098055,6232,ID,0,6,0,0,0,0,86,0,0,android,none
1441098083,6233,AU,1,2,1,0,0,1,0,0,0,web,web_google
1441098351,6234,DE,0,1,8,14,0,0,2,0,0,android,none
1441098462,6235,SE,1,39,18,7,3,0,54,0,1,web,web_google
1441098821,6236,AU,0,21,25,37,19,0,37,3,1,iphone,none
1441099111,6237,GB,1,3,0,0,0,0,0,0,0,web,web_google
1441099258,6238,AU,0,20,4,3,0,1,15,0,0,web,no_referer
1441099523,6239,KR,0,11,5,0,0,0,50,2,0,web,login
1441099597,6240,KR,0,4,1,0,0,0,7,0,0,android,none
1441099627,6241,IT,1,4,1,0,0,0,0,0,0,android,none
1441099842,6242,IT,0,0,0,13,0,0,0,0,0,api,none
1441099875,6243,TH,0,1,0,0,0,0,0,0,1,iphone,none
1441100067,6244,GB,0,15,1,0,11,0,0,0,0,web,tumblelog_reblog
1441100439,6245,TR,1,36,6,1,0,5,8,0,6,web,other
1441100513,6246,BA,1,1,0,0,0,0,20,0,0,web,no_referer
1441100731,6247,TR,1,12,3,3,3,0,6,2,0,web,login
1441100901,6248,KR,1,41,14,0,0,0,13,1,0,web,follow_page_2
1441101068,6249,US,0,2,1,0,0,0,0,0,0,iphone,none
1441101155,6250,RO,0,73,20,9,17,23,9,0,4,web,other
1441101210,6251,US,1,8,0,0,0,2,1,0,0,iphone,none
1441101541,6252,ES,0,6,15,5,0,0,16,0,0,iphone,none
1441101815,6253,US,1,9,0,0,0,0,0,0,0,web,no_referer
1441102178,6254,TR,0,2,6,3,0,0,3,0,0,android,none
1441102209,6255,PL,0,1,0,0,0,0,0,0,0,iphone,none
1441102241,6256,HK,1,9,24,5,0,0,16,1,0,iphone,none
1441102972,6257,RO,0,34,3,26,2,3,13,0,3,android,none
1441103063,6258,GB,1,1,0,0,0,0,0,0,0,web,web_google
1441103163,6259,BN,0,1,0,0,0,0,9,0,0,iphone,none
1441103434,6260,PK,1,4,10,0,0,0,0,1,0,web,no_referer
1441103709,6261,IT,0,1,1,0,0,2,0,0,0,web,login
1441103735,6262,SG,0,2,0,0,0,0,28,0,0,android,none
1441103969,6263,VN,0,1,0,3,0,0,8,0,0,android,none
1441104210,6264,ZA,0,1,0,0,0,0,0,0,0,android,none
1441104233,6265,TR,1,62,25,49,137,10,50,0,8,web,other
1441104414,6266,MY,0,7,15,23,0,0,26,14,0,android,none
1441104444,6267,TR,0,31,7,0,0,1,0,0,0,web,web_google
1441104896,6268,KR,1,63,200,0,0,0,13,1,1,web,other
1441105031,6269,BR,1,29,18,9,25,2,8,4,0,web,no_referer
1441105474,6270,VN,1,5,8,0,0,0,6,0,0,android,none
1441105499,6271,JP,0,2,3,13,0,0,24,1,0,iphone,none
1441105535,6272,CL,0,12,1,5,2,0,16,0,0,android,none
1441105644,6273,RU,1,7,1,7,0,1,0,0,0,android,none
1441105676,6274,US,0,4,0,0,0,0,0,0,0,iphone,none
1441106039,6275,ES,1,48,75,11,31,3,31,2,4,android,none
1441106207,6276,NZ,1,11,13,15,0,1,1,1,1,web,no_referer
1441106262,6277,US,1,6,0,0,0,0,22,0,0,iphone,none
1441106311,6278,US,0,2,0,0,1,0,6,0,0,iphone,none
1441106377,6279,DE,1,56,17,5,1,1,0,1,14,web,login
1441106448,6280,US,0,23,18,4,0,4,2,0,26,web,other
1441106609,6281,US,1,3,30,1,0,0,19,1,0,iphone,none
1441106724,6282,DZ,0,4,15,2,0,2,3,0,2,android,none
1441107175,6283,TR,0,9,68,17,49,0,6,0,5,iphone,none
1441107199,6284,GB,0,5,4,25,0,0,0,0,0,android,none
1441107231,6285,NG,1,3,2,1,0,0,3,0,0,iphone,none
1441107311,6286,AU,1,4,6,2,0,0,2,0,0,iphone,none
1441107586,6287,US,0,5,28,0,0,0,24,0,0,android,none
1441107940,6288,AE,1,2,1,0,0,0,0,0,0,iphone,none
1441108020,6289,TR,0,3,2,0,0,0,22,0,0,android,none
1441108245,6290,KR,0,3,0,0,0,4,0,0,0,web,no_referer
1441108382,6291,CN,0,12,17,0,0,0,1,4,0,android,none
1441108525,6292,GB,1,5,8,0,0,0,2,0,1,web,other
1441108784,6293,FR,1,159,1,1,0,0,32,0,0,iphone,none
1441108835,6294,ZA,0,4,1,0,0,0,2,0,0,iphone,none
1441108959,6295,SG,0,1,0,0,0,0,0,0,0,iphone,none
1441108983,6296,US,0,8,10,2,5,0,11,0,0,iphone,none
1441109039,6297,US,0,5,36,0,0,2,13,0,0,iphone,none
1441109100,6298,CO,0,6,4,1,0,0,1,1,0,android,none
1441109370,6299,US,0,36,58,88,0,0,3,0,0,android,none
1441109397,6300,AU,1,15,16,38,18,0,0,0,0,web,teaser
1441109602,6301,TR,0,4,0,0,0,0,36,0,0,android,none
1441109816,6302,BR,0,2,0,0,0,0,2,0,0,android,none
1441109971,6303,SE,1,4,6,0,0,0,0,1,0,web,web_google
1441110129,6304,PL,0,1,0,0,0,0,8,0,0,iphone,none
1441110279,6305,IT,0,14,43,54,3,0,0,0,0,android,none
1441110462,6306,CL,1,2,12,4,4,0,0,0,0,web,follow
1441110480,6307,IN,0,5,9,0,0,0,9,1,0,android,none
1441110558,6308,US,1,2,1,0,0,0,40,0,0,android,none
1441110581,6309,VN,0,2,1,0,0,0,0,0,0,android,none
1441110863,6310,US,1,27,10,0,16,4,37,0,1,web,web_google
1441110906,6311,US,1,6,200,0,5,0,5,0,4,web,login
1441110998,6312,NL,1,7,5,0,0,2,4,2,2,web,no_referer
1441111035,6313,US,1,1,1,0,0,0,6,0,0,android,none
1441111086,6314,PR,0,2,0,0,0,0,3,0,0,android,none
1441111111,6315,SI,0,6,11,0,0,0,13,0,0,android,none
1441111135,6316,SA,0,2,0,0,0,0,27,0,0,iphone,none
1441111165,6317,TR,1,26,19,3,1,3,15,1,0,web,web_google
1441111431,6318,GB,0,5,0,0,0,0,0,0,0,web,web_google
1441111454,6319,US,0,4,0,0,0,0,11,0,0,iphone,none
1441111692,6320,,0,0,0,0,0,0,0,0,0,android,none
1441111917,6321,BO,0,12,42,59,1,1,8,0,3,android,none
1441111945,6322,BA,0,13,28,11,17,0,0,4,1,web,login
1441112167,6323,ID,1,12,21,0,0,1,0,0,4,web,login
1441112451,6324,US,0,36,22,101,2,0,11,0,0,iphone,none
1441112478,6325,AU,0,4,0,4,1,0,15,0,0,android,none
1441112580,6326,CN,0,2,13,0,0,0,1,0,0,android,none
1441112662,6327,NL,0,2,0,0,0,0,4,0,0,iphone,none
1441112720,6328,US,0,10,1,0,0,0,15,1,0,iphone,none
1441112911,6329,BR,0,6,5,1,0,1,0,2,0,web,follow_page_2
1441113052,6330,US,1,11,200,0,5,0,11,0,2,web,login
1441113149,6331,ES,0,1,3,0,0,0,5,1,0,web,login
1441113398,6332,US,1,4,2,0,0,0,0,0,0,iphone,none
1441113429,6333,FR,1,3,1,24,0,1,15,0,0,web,no_referer
1441113499,6334,GB,1,52,39,8,1,1,7,0,28,web,no_referer
1441113585,6335,US,1,12,38,57,0,1,59,0,0,web,login
1441113943,6336,IE,1,0,1,9,0,2,0,0,0,api,none
1441113964,6337,BR,0,6,1,0,0,0,0,0,0,web,no_referer
1441114186,6338,GB,1,2,1,0,0,0,0,0,0,web,web_google
1441114316,6339,SE,0,1,6,0,0,0,6,1,0,web,web_google
1441114359,6340,TR,0,1,30,18,0,0,0,1,1,api,none
1441114412,6341,IT,0,2,13,29,28,0,1,0,0,android,none
1441114508,6342,MY,0,9,2,5,0,1,0,0,0,android,none
1441114651,6343,GB,1,18,22,0,18,1,38,2,0,web,login
1441114677,6344,IN,0,3,0,0,0,0,1,0,0,android,none
1441114886,6345,SG,1,2,0,0,0,0,0,0,0,web,other
1441114936,6346,IT,0,3,0,0,0,1,0,0,0,iphone,none
1441115010,6347,HU,0,8,10,12,6,1,0,2,0,android,none
1441115601,6348,US,1,1,0,0,0,0,2,0,0,iphone,none
1441115728,6349,US,1,25,0,0,0,0,0,0,0,web,no_referer
1441115858,6350,TR,0,14,9,27,0,0,17,3,0,android,none
1441115988,6351,KR,0,4,15,0,0,0,13,0,0,android,none
1441116034,6352,US,1,20,0,0,0,0,4,0,0,web,web_google
1441116279,6353,PA,1,27,0,0,0,7,0,0,0,web,no_referer
1441116294,6354,ID,1,7,5,0,0,0,26,0,0,android,none
1441116511,6355,US,1,16,12,41,1,1,9,0,0,iphone,none
1441116650,6356,US,0,1,0,0,0,0,0,0,0,android,none
1441116934,6357,AR,0,7,38,0,0,0,0,1,0,android,none
1441117146,6358,US,1,97,200,278,45,0,10,1,3,web,no_referer
1441117229,6359,CN,0,2,39,5,0,0,24,0,0,iphone,none
1441117454,6360,GR,1,60,84,1,24,0,0,1,7,web,login
1441117522,6361,US,0,2,0,0,0,0,0,0,0,iphone,none
1441117706,6362,EG,0,2,23,1,0,0,6,1,0,android,none
1441117789,6363,PH,1,0,1,0,0,0,0,0,0,web,login
1441117897,6364,TW,0,3,3,1,0,0,4,0,0,web,other
1441117961,6365,US,1,16,1,0,0,0,15,0,0,web,login
1441118211,6366,IT,0,3,5,0,0,0,0,5,0,android,none
1441118588,6367,US,1,26,26,12,1,4,6,0,0,web,other
1441118657,6368,HK,1,8,9,0,3,0,3,0,0,web,other
1441118740,6369,CL,1,1,18,3,0,0,13,0,0,iphone,none
1441118773,6370,US,1,7,0,0,1,0,15,0,0,iphone,none
1441119214,6371,DE,0,0,0,2,64,1,0,0,3,api,none
1441119375,6372,US,1,12,5,1,0,1,8,3,1,android,none
1441119595,6373,US,0,4,5,10,9,0,4,0,0,web,home_signup
1441119660,6374,ZA,1,26,16,7,3,1,20,0,0,android,none
1441119744,6375,TR,0,15,11,0,0,0,0,1,0,web,login
1441119982,6376,GB,1,28,1,1,1,6,8,0,9,web,web_google
1441120005,6377,PH,0,10,17,3,0,0,0,2,0,android,none
1441120189,6378,RS,1,10,5,0,2,1,0,0,0,web,login
1441120213,6379,DE,1,40,6,0,0,0,19,1,0,web,follow
1441120517,6380,KR,0,2,0,0,0,0,3,0,0,android,none
1441120605,6381,NL,0,1,5,0,0,0,0,0,0,android,none
1441120718,6382,NL,0,4,3,0,0,0,6,0,1,android,none
1441120853,6383,US,0,1,14,0,0,0,0,0,0,iphone,none
1441120959,6384,US,0,17,4,2,44,0,27,0,0,web,web_google
1441121055,6385,US,0,2,7,2,0,0,13,0,0,iphone,none
1441121077,6386,US,0,6,5,0,0,0,0,0,0,iphone,none
1441121378,6387,US,0,23,7,4,1,0,5,1,0,android,none
1441121546,6388,MY,0,6,0,0,0,0,14,0,0,android,none
1441121596,6389,KR,0,0,1,0,0,0,0,0,0,web,other
1441121615,6390,DE,1,1,15,6,9,0,25,0,0,iphone,none
1441121833,6391,GB,1,2,2,2,0,0,29,0,0,android,none
1441122084,6392,JP,1,52,1,0,0,6,0,1,0,web,web_google
1441122393,6393,GB,0,2,16,0,0,0,27,1,0,android,none
1441122436,6394,HK,0,2,1,0,0,0,6,0,0,web,login
1441122447,6395,GB,0,1,0,0,0,0,4,0,0,iphone,none
1441122593,6396,US,1,19,12,0,2,1,3,0,3,web,login
1441122621,6397,US,1,30,84,21,15,0,16,6,2,web,login
1441122641,6398,US,1,66,15,0,1,0,0,4,0,web,login
1441122773,6399,US,1,5,5,0,0,0,0,0,0,iphone,none
1441122817,6400,CA,1,17,0,0,0,5,0,0,0,web,login
1441122838,6401,US,1,29,10,1,4,0,9,0,0,web,no_referer
1441123051,6402,HK,1,12,6,0,2,0,3,0,0,android,none
1441123233,6403,DE,0,4,0,0,0,0,24,0,0,android,none
1441123251,6404,TR,1,7,6,0,0,0,2,0,0,web,web_google
1441123359,6405,US,1,1,1,6,0,0,0,0,0,iphone,none
1441123379,6406,GB,1,14,6,19,0,0,18,0,0,android,none
1441123460,6407,CL,0,7,18,8,0,1,1,0,0,android,none
1441123488,6408,BR,0,1,6,0,0,0,0,0,0,android,none
1441123547,6409,A1,1,1,0,0,0,0,0,0,0,web,no_referer
1441123634,6410,US,1,2,1,0,0,0,0,0,0,android,none
1441123702,6411,CN,1,3,3,0,0,0,10,0,0,android,none
1441123723,6412,US,0,75,44,68,74,0,13,1,3,web,other
1441123801,6413,LK,1,3,6,1,0,0,0,0,0,web,web_google
1441123822,6414,US,1,16,44,25,22,1,16,0,1,iphone,none
1441124029,6415,KR,0,1,7,0,1,0,7,1,0,android,none
1441124046,6416,MY,0,1,7,1,0,0,13,1,0,android,none
1441124118,6417,US,0,7,5,1,0,2,11,0,2,iphone,none
1441124191,6418,TR,1,12,0,0,0,1,0,0,0,android,none
1441124212,6419,CH,1,4,13,0,0,0,6,0,0,web,login
1441124286,6420,GB,0,4,0,0,0,0,52,0,0,android,none
1441124349,6421,IT,1,13,2,2,22,1,15,0,0,web,web_google
1441124365,6422,GB,1,61,21,92,90,0,4,0,1,web,other
1441124488,6423,NL,0,0,2,0,0,0,0,0,1,web,other
1441124793,6424,US,1,6,10,0,0,0,16,0,11,web,no_referer
1441124914,6425,KR,0,1,4,0,0,0,17,3,0,android,none
1441125083,6426,IE,1,3,0,0,0,0,23,0,0,android,none
1441125157,6427,HU,1,37,12,8,10,0,0,0,3,web,login
1441125289,6428,DE,0,1,0,0,0,0,1,0,0,android,none
1441125632,6429,MT,1,39,1,3,0,29,0,0,0,android,none
1441125714,6430,IT,1,5,1,0,0,2,0,0,1,android,none
1441125791,6431,NL,1,93,28,9,123,0,72,1,3,iphone,none
1441125815,6432,RS,1,12,1,1,1,0,0,0,0,web,tumblelog_reblog
1441125880,6433,NL,1,14,6,0,0,0,0,0,0,web,login
1441125904,6434,BR,1,26,49,5,53,0,0,1,1,web,other
1441125930,6435,US,0,2,7,0,0,0,6,0,0,iphone,none
1441125955,6436,US,1,4,1,0,0,1,0,0,0,web,login
1441126335,6437,GB,1,10,0,1,0,0,0,0,0,web,login
1441126353,6438,GB,1,7,7,0,5,0,1,0,0,iphone,none
1441126377,6439,CH,1,18,10,0,1,0,0,0,0,web,no_referer
1441126444,6440,TR,0,4,4,2,0,0,0,0,0,android,none
1441126910,6441,MY,0,13,16,0,0,0,2,0,0,android,none
1441126928,6442,AE,0,7,7,35,7,1,11,0,0,web,login
1441126988,6443,TR,0,12,41,15,12,1,16,1,1,iphone,none
1441127051,6444,US,0,1,0,0,0,0,4,0,0,iphone,none
1441127151,6445,AT,1,9,1,0,0,0,0,0,0,web,login
1441127301,6446,US,0,8,13,1,6,2,5,0,0,iphone,none
1441127360,6447,GB,0,47,15,1,8,1,14,0,2,web,other
1441127634,6448,IT,0,1,3,5,0,2,0,0,0,web,tagged_signup
1441127673,6449,CH,1,2,0,0,0,0,0,0,0,iphone,none
1441128022,6450,US,0,1,1,13,11,0,0,0,0,iphone,none
1441128098,6451,MY,0,1,51,1,0,0,27,1,0,android,none
1441128245,6452,BR,0,1,22,0,0,0,0,3,0,android,none
1441128508,6453,VN,0,2,1,0,0,0,0,0,0,iphone,none
1441128617,6454,US,1,3,59,88,0,0,16,0,0,android,none
1441128846,6455,IT,1,10,0,0,0,4,0,0,0,android,none
1441128889,6456,BR,0,2,8,0,0,0,0,0,0,web,explore
1441128952,6457,US,0,77,9,8,4,1,95,0,0,web,web_google
1441129078,6458,KZ,0,3,14,0,0,0,6,1,0,android,none
1441129095,6459,US,0,4,17,12,5,0,6,0,0,web,login
1441129252,6460,MX,0,5,29,7,0,0,7,0,0,android,none
1441129275,6461,GB,1,25,16,3,0,1,0,0,1,web,no_referer
1441129298,6462,MX,0,1,0,0,0,0,4,0,0,android,none
1441129615,6463,US,1,9,9,0,0,1,0,0,0,web,login
1441129890,6464,SE,0,1,5,1,0,0,0,0,0,iphone,none
1441129986,6465,TR,0,2,3,0,0,0,1,0,0,android,none
1441130103,6466,TR,0,7,4,0,0,0,0,0,0,android,none
1441130143,6467,DE,1,209,35,847,104,0,0,3,3,web,login
1441130249,6468,US,1,4,1,0,0,0,10,0,0,web,web_google
1441130400,6469,ES,1,1,1,0,0,0,0,0,0,iphone,none
1441130441,6470,KR,0,36,39,1,0,0,45,3,0,android,none
1441130573,6471,CN,0,2,0,0,0,0,12,0,0,android,none
1441130620,6472,RU,1,13,7,0,0,8,0,0,0,web,no_referer
1441130640,6473,ES,0,17,20,101,1,0,10,0,2,android,none
1441130918,6474,DE,0,13,1,32,27,1,5,0,0,android,none
1441130939,6475,BR,1,9,47,246,27,0,28,2,0,api,none
1441131126,6476,CN,0,5,5,1,0,0,5,2,0,android,none
1441131147,6477,US,1,2,0,0,0,0,0,0,0,web,login
1441131608,6478,,0,0,0,0,0,0,0,0,0,android,none
1441131833,6479,IT,0,4,3,0,0,1,4,1,0,android,none
1441131993,6480,CO,0,4,8,0,0,0,0,0,0,android,none
1441132171,6481,US,0,1,4,0,0,0,0,0,0,api,none
1441132218,6482,SA,0,1,0,0,0,0,8,0,0,android,none
1441132291,6483,SV,1,2,4,0,0,0,10,0,0,android,none
1441132310,6484,US,1,14,11,0,0,0,0,1,0,web,login
1441132474,6485,GB,0,2,0,0,0,0,8,0,0,android,none
1441132497,6486,US,1,16,5,0,0,1,0,0,0,web,login
1441132600,6487,US,1,6,0,0,0,0,0,0,0,web,web_google
1441132622,6488,RO,1,7,0,0,0,0,10,0,0,web,no_referer
1441132692,6489,US,0,2,0,0,0,0,1,0,0,iphone,none
1441132825,6490,US,1,30,11,0,0,7,2,0,0,web,other
1441132878,6491,MY,0,5,28,0,0,0,18,0,0,android,none
1441132957,6492,GB,1,14,21,0,0,0,1,2,0,web,other
1441133092,6493,FR,0,0,0,0,0,0,0,0,0,api,none
1441133106,6494,CA,1,65,73,25,40,0,82,0,0,web,other
1441133377,6495,BR,1,9,101,4,219,3,5,4,0,iphone,none
1441133419,6496,RU,1,4,1,0,0,1,0,0,0,web,no_referer
1441133602,6497,AR,1,5,2,0,2,0,10,0,0,web,no_referer
1441133669,6498,GB,0,3,1,0,0,0,9,0,0,iphone,none
1441133686,6499,CA,0,6,17,0,0,0,9,1,0,android,none
1441133749,6500,TR,0,7,18,11,0,0,2,6,0,android,none
1441133841,6501,US,0,3,1,2,0,6,0,0,325,iphone,none
1441133931,6502,US,1,2,5,0,0,0,0,0,0,web,other
1441134089,6503,GB,1,21,113,4,11,0,30,1,0,api,none
1441134288,6504,IN,0,3,1,0,0,0,36,0,0,android,none
1441134336,6505,US,1,9,0,0,0,0,0,0,0,web,other
1441134551,6506,US,0,3,14,0,0,0,12,0,0,android,none
1441134617,6507,IT,0,15,23,20,19,0,2,1,0,web,login
1441134686,6508,BR,0,1,14,0,0,0,0,0,0,android,none
1441134771,6509,US,0,0,1,0,0,0,2,0,1,android,none
1441134790,6510,US,1,9,1,0,0,1,8,0,3,android,none
1441134851,6511,US,1,3,0,0,0,1,0,0,0,web,no_referer
1441134993,6512,US,0,15,24,8,0,0,43,0,0,iphone,none
1441135010,6513,GB,0,4,5,5,0,0,0,0,0,android,none
1441135053,6514,DE,1,33,6,21,2,1,0,0,1,web,home_signup
1441135115,6515,MX,1,26,2,8,1,5,11,2,0,android,none
1441135156,6516,IT,1,11,6,0,18,0,15,1,0,android,none
1441135270,6517,GB,1,2,5,0,0,0,0,0,0,web,other
1441135288,6518,GB,1,5,14,0,4,1,9,1,1,iphone,none
1441135342,6519,US,0,1,0,0,0,0,9,0,0,android,none
1441135527,6520,US,0,5,1,0,1,1,0,1,0,iphone,none
1441135567,6521,US,1,3,8,1,1,0,116,7,0,android,none
1441135850,6522,US,0,3,0,0,0,1,0,0,0,web,web_google
1441136197,6523,TR,0,3,200,0,3,7,1,2,0,iphone,none
1441136331,6524,IT,0,0,0,0,0,0,0,0,0,api,none
1441136431,6525,GB,0,44,19,0,0,0,37,1,0,web,login
1441136509,6526,US,0,9,45,31,0,2,1,1,0,web,other
1441136574,6527,BR,1,32,48,7,9,0,0,4,0,web,login
1441136643,6528,NO,0,4,2,0,0,0,0,0,0,web,other
1441136747,6529,DE,0,3,3,9,0,2,1,0,4,android,none
1441136895,6530,IT,0,4,12,17,2,1,0,0,5,iphone,none
1441136995,6531,US,1,24,0,0,0,0,0,0,0,web,web_google
1441137013,6532,CA,1,3,1,0,0,0,0,0,0,web,login
1441137234,6533,US,0,13,13,5,5,0,14,1,2,android,none
1441137387,6534,TR,0,1,1,0,0,0,0,0,0,android,none
1441137436,6535,BR,1,21,85,0,6,0,1,0,0,web,iframe_logo
1441137474,6536,PT,1,2,1,0,0,0,17,1,0,web,no_referer
1441137569,6537,DE,1,3,2,4,0,0,0,1,0,iphone,none
1441137611,6538,AR,0,7,17,0,0,0,10,0,0,web,web_google
1441137791,6539,TR,0,11,15,0,17,0,0,0,0,web,login
1441137976,6540,US,0,3,8,0,0,0,12,0,0,android,none
1441138147,6541,US,0,2,2,0,0,0,48,0,0,android,none
1441138165,6542,MX,0,38,24,15,0,1,3,0,2,android,none
1441138265,6543,PL,1,1,1,0,0,0,0,0,0,web,login
1441138561,6544,MX,0,3,0,0,0,0,0,0,0,android,none
